seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
215,motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→E,21,16,2,"[16, 122]",motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_2,motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_4,
216,motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→E→E→D→D→C,21,20,2,"[20, 94]",motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_1,motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_1,
217,motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→A→A→D,21,6,2,"[6, 14]",motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_1,motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_6,
218,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→B,21,30,3,"[30, 160, 172]",motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3,motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8,motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_3
219,motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→D→D→A→A→C,21,40,2,"[40, 182]",motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7,motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_7,
220,motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→D→D→E→E→A,21,58,2,"[58, 60]",motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3,motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1,
221,motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→A→A→E,21,8,2,"[8, 152]",motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_8,motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_8,
222,motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→E→E→D→D,20,0,2,"[0, 136]",motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8,motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5,
223,motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→D→D→C→C→E,21,14,2,"[14, 182]",motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_8,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_5,
224,motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→C→C→B→B→D,21,22,2,"[22, 182]",motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5,motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_4,
225,motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→E→E→F→F→D,21,0,2,"[0, 118]",motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5,motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_5,
226,motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→F→F→E,21,44,2,"[44, 66]",motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1,motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_8,
227,motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→C→C→G→G→B,21,8,2,"[8, 88]",motive_2→motive_2→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_1,motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2,
228,motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_7,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→C→C→A→A→D,21,14,2,"[14, 88]",motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_7,motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_7,
229,motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→D→D→E,21,14,3,"[14, 94, 122]",motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1,motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_8,motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_1
230,motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_5,A→A→B→B→C→C→D→D→E→E→C→C→D→D→B→B→F→F→C→C→D,21,0,2,"[0, 184]",motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_5,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_5,
231,motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→A→A,20,20,2,"[20, 52]",motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3,motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3,
232,motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→C→C→B→B→E,21,0,2,"[0, 48]",motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_1,motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_1,
233,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6,A→A→B→B→C→C→D→D→A→A→E→E→F→F→D→D→C→C→A→A→B,21,80,2,"[80, 172]",motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_6,
234,motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→B,21,6,2,"[6, 16]",motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8,motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2,
